693	15.33
529696	15.33
529698	15.33
529700	16.41
529703	16.41
529705	16.41
529708	16.41
529711	16.41
529713	16.41
529715	16.41
529718	16.41
529720	16.41
529722	16.41
529724	16.41
529727	16.41
529729	16.41
529731	16.41
529734	16.41
529736	16.41
529738	15.67
529741	15.67
529743	15.67
529745	15.67
529748	15.67
529751	15.67
529753	15.67
529756	15.67
529758	15.67
529760	15.67
529763	15.67
529765	15.67
529767	15.67
529770	15.67
529772	15.67
529774	15.67
529777	15.38
529779	15.38
529781	15.38
529784	15.38
529786	15.38
529788	15.38
529792	15.38
529794	15.38
529796	15.38
529799	15.38
529801	15.38
529803	15.38
529806	15.38
529808	15.38
529810	15.38
529812	15.38
529815	15.36
529817	15.36
529819	15.36
529822	15.36
529824	15.36
529826	15.36
529829	15.36
529831	15.36
529833	15.36
529837	15.36
529839	15.36
529841	15.36
529844	15.36
529846	15.36
529848	15.36
529851	15.36
529853	15.65
529855	15.65
529858	15.65
529860	15.65
529862	15.65
529865	15.65
529867	15.65
529869	15.65
529872	15.65
529874	15.65
529876	15.65
529880	15.65
529882	15.65
529884	15.65
529887	15.65
529889	15.65
529891	16.75
529894	16.75
529896	16.75
529898	16.75
529900	16.75
529903	16.75
529905	16.75
529907	16.75
529910	16.75
529912	16.75
529914	16.75
529917	16.75
529920	16.75
529922	16.75
529925	16.75
529927	16.75
529929	16.41
529932	16.41
529934	16.41
529936	16.41
529939	16.41
529941	16.41
529943	16.41
529946	16.41
529948	16.41
529950	16.41
529953	16.41
529955	16.41
529957	16.41
529960	16.41
529963	16.41
529965	16.41
529968	16.85
529970	16.85
529972	16.85
529975	16.85
529977	16.85
529979	16.85
529982	16.85
529984	16.85
529986	16.85
529988	16.85
529991	16.85
529993	16.85
529995	16.85
529998	16.85
530000	16.85
530002	16.85
530006	16.55
530008	16.55
530010	16.55
530013	16.55
530015	16.55
530017	16.55
530020	16.55
530022	16.55
530024	16.55
530027	16.55
530029	16.55
530031	16.55
530034	16.55
530036	16.55
530038	16.55
530041	16.55
530043	15.75
530045	15.75
530049	15.75
530051	15.75
530053	15.75
530056	15.75
530058	15.75
530060	15.75
530063	15.75
530065	15.75
530067	15.75
530070	15.75
530072	15.75
530074	15.75
530076	15.75
530079	15.75
530081	15.99
530083	15.99
530086	15.99
530088	15.99
530091	15.99
530094	15.99
530096	15.99
530098	15.99
530101	15.99
530103	15.99
530105	15.99
530108	15.99
530110	15.99
530112	15.99
530115	15.99
530117	15.99
530119	15.38
530122	15.38
530124	15.38
530126	15.38
530129	15.38
530131	15.38
530134	15.38
