58547	16.50
58550	16.50
58552	16.50
58554	18.09
58556	18.09
58558	18.09
58560	18.09
58563	18.09
58565	18.09
58567	18.09
58569	18.09
58571	18.09
58573	18.09
58575	18.09
58578	18.09
58580	18.09
58583	18.09
58585	18.09
58587	18.09
58589	17.24
58592	17.24
58594	17.24
58596	17.24
58598	17.24
58600	17.24
58602	17.24
58605	17.24
58607	17.24
58609	17.24
58611	17.24
58613	17.24
58615	17.24
58617	17.24
58620	17.24
58622	17.24
58625	16.33
58627	16.33
58629	16.33
58631	16.33
58634	16.33
58636	16.33
58638	16.33
58640	16.33
58642	16.33
58644	16.33
58647	16.33
58649	16.33
58651	16.33
58653	16.33
58655	16.33
58657	16.33
58659	15.87
58662	15.87
58664	15.87
58667	15.87
58669	15.87
58671	15.87
58673	15.87
58676	15.87
58678	15.87
58680	15.87
58682	15.87
58684	15.87
58686	15.87
58689	15.87
58691	15.87
58693	15.87
58695	17.55
58697	17.55
58699	17.55
58701	17.55
58704	17.55
58706	17.55
58708	17.55
58711	17.55
58713	17.55
58715	17.55
58718	17.55
58720	17.55
58722	17.55
58724	17.55
58726	17.55
58728	17.55
58731	17.60
58733	17.60
58735	17.60
58737	17.60
58739	17.60
58741	17.60
58743	17.60
58746	17.60
58748	17.60
58750	17.60
58753	17.60
58755	17.60
58757	17.60
58760	17.60
58762	17.60
58764	17.60
58766	16.43
58768	16.43
58770	16.43
58773	16.43
58775	16.43
58777	16.43
58779	16.43
58781	16.43
58783	16.43
58785	16.43
58788	16.43
58790	16.43
58792	16.43
58795	16.43
58797	16.43
58799	16.43
58802	15.77
58804	15.77
58806	15.77
58808	15.77
58810	15.77
58812	15.77
58815	15.77
58817	15.77
58819	15.77
58821	15.77
58823	15.77
58825	15.77
58828	15.77
58830	15.77
58832	15.77
58834	15.77
58836	17.16
58839	17.16
58841	17.16
58844	17.16
58846	17.16
58848	17.16
58850	17.16
58852	17.16
58854	17.16
58857	17.16
58859	17.16
58861	17.16
58863	17.16
58865	17.16
58867	17.16
58870	17.16
58872	17.55
58874	17.55
58876	17.55
58878	17.55
58881	17.55
58883	17.55
58886	17.55
58888	17.55
58890	17.55
58892	17.55
58894	17.55
58896	17.55
58899	17.55
58901	17.55
58903	17.55
58905	17.55
58907	16.70
58909	16.70
58912	16.70
58914	16.70
58916	16.70
58918	16.70
58920	16.70
58923	16.70
58925	16.70
58928	16.70
58930	16.70
58932	16.70
58934	16.70
58936	16.70
58938	16.70
58941	16.70
58943	15.63
58945	15.63
58947	15.63
58949	15.63
58951	15.63
58954	15.63
58956	15.63
58958	15.63
58960	15.63
58962	15.63
58964	15.63
58967	15.63
58970	15.63
58972	15.63
58974	15.63
58976	15.63
58978	16.06
58980	16.06
58983	16.06
58985	16.06
58987	16.06
58989	16.06
58991	16.06
58993	16.06
58996	16.06
58998	16.06
59000	16.06
59002	16.06
59004	16.06
59006	16.06
59009	16.06
59012	16.06
59014	17.48
59016	17.48
59018	17.48
59020	17.48
59022	17.48
59025	17.48
59027	17.48
59029	17.48
59031	17.48
59033	17.48
59035	17.48
59038	17.48
59040	17.48
59042	17.48
59044	17.48
59046	17.48
59048	17.02
59051	17.02
59054	17.02
59056	17.02
59058	17.02
59060	17.02
59062	17.02
59064	17.02
59067	17.02
59069	17.02
59071	17.02
59073	17.02
59075	17.02
59077	17.02
59080	17.02
59082	17.02
59084	15.87
59086	15.87
59088	15.87
59090	15.87
59092	15.87
59096	15.87
59098	15.87
59100	15.87
59102	15.87
59104	15.87
59106	15.87
59109	15.87
59111	15.87
59113	15.87
59115	15.87
59117	15.87
59119	16.87
59122	16.87
59124	16.87
59126	16.87
59128	16.87
59130	16.87
59132	16.87
59134	16.87
59138	16.87
59140	16.87
59142	16.87
59144	16.87
59146	16.87
59148	16.87
59151	16.87
59153	16.87
59155	17.65
59157	17.65
59159	17.65
59161	17.65
59164	17.65
59166	17.65
59168	17.65
59170	17.65
59172	17.65
59174	17.65
59176	17.65
59180	17.65
59182	17.65
59184	17.65
59186	17.65
59188	17.65
59190	17.21
59193	17.21
59195	17.21
59197	17.21
59199	17.21
59201	17.21
59203	17.21
59206	17.21
59208	17.21
59210	17.21
59212	17.21
59214	17.21
59216	17.21
59224	17.21
59226	17.21
59228	17.21
59230	16.87
59233	16.87
59235	16.87
59237	16.87
59239	16.87
59241	16.87
59243	16.87
59246	16.87
59252	16.87
59254	16.87
59257	16.87
59259	16.87
59261	16.87
59264	16.87
59266	16.87
59268	16.87
59270	16.97
59273	16.97
59275	16.97
59277	16.97
59279	16.97
59281	16.97
59283	16.97
59286	16.97
59288	16.97
59290	16.97
59292	16.97
59294	16.97
59296	16.97
59299	16.97
59301	16.97
59303	16.97
59305	15.82
59308	15.82
59310	15.82
59312	15.82
59315	15.82
59317	15.82
59319	15.82
59321	15.82
59323	15.82
59325	15.82
59328	15.82
59330	15.82
59332	15.82
59334	15.82
59336	15.82
59338	15.82
59341	15.55
59343	15.55
59345	15.55
59347	15.55
59350	15.55
59352	15.55
59354	15.55
59357	15.55
59359	15.55
59361	15.55
59363	15.55
59365	15.55
59367	15.55
59370	15.55
59372	15.55
59374	15.55
59376	17.36
59378	17.36
59380	17.36
59383	17.36
59385	17.36
59387	17.36
59389	17.36
59392	17.36
59394	17.36
59396	17.36
59399	17.36
59401	17.36
59403	17.36
59405	17.36
59407	17.36
59409	17.36
31	68.33
32	68.33
34	68.33
36	68.33
37	68.33
39	68.33
41	68.80
43	68.80
45	68.80
47	68.80
48	68.80
50	68.80
52	68.80
53	68.80
55	68.80
57	68.80
58	68.80
60	68.80
62	68.80
63	68.80
65	68.80
67	68.80
68	68.16
70	68.16
72	68.16
73	68.16
75	68.16
76	68.16
78	68.16
80	68.16
81	68.16
83	68.16
86	68.16
87	68.16
89	68.16
91	68.16
92	68.16
94	68.16
96	68.07
97	68.07
99	68.07
101	68.07
103	68.07
104	68.07
106	68.07
108	68.07
110	68.07
112	68.07
114	68.07
115	68.07
117	68.07
119	68.07
121	68.07
123	68.07
124	68.65
126	68.65
129	68.65
131	68.65
133	68.65
135	68.65
136	68.65
138	68.65
140	68.65
142	68.65
144	68.65
146	68.65
147	68.65
149	68.65
151	68.65
153	68.65
155	68.07
157	68.07
158	68.07
160	68.07
162	68.07
164	68.07
166	68.07
167	68.07
169	68.07
172	68.07
174	68.07
176	68.07
178	68.07
179	68.07
181	68.07
183	68.07
185	68.12
187	68.12
189	68.12
190	68.12
192	68.12
194	68.12
196	68.12
198	68.12
200	68.12
201	68.12
203	68.12
205	68.12
207	68.12
209	68.12
210	68.12
212	68.12
215	68.14
217	68.14
219	68.14
221	68.14
222	68.14
224	68.14
226	68.14
228	68.14
230	68.14
232	68.14
233	68.14
235	68.14
237	68.14
239	68.14
241	68.14
243	68.14
244	67.75
246	67.75
248	67.75
250	67.75
252	67.75
253	67.75
256	67.75
258	67.75
260	67.75
262	67.75
264	67.75
265	67.75
267	67.75
269	67.75
271	67.75
273	67.75
275	68.73
276	68.73
278	68.73
280	68.73
282	68.73
284	68.73
286	68.73
287	68.73
289	68.73
291	68.73
293	68.73
295	68.73
296	68.73
299	68.73
301	68.73
303	68.73
305	68.55
307	68.55
308	68.55
310	68.55
312	68.55
314	68.55
316	68.55
318	68.55
319	68.55
321	68.55
323	68.55
325	68.55
327	68.55
329	68.55
330	68.55
332	68.55
334	69.17
336	69.17
338	69.17
339	69.17
342	69.17
344	69.17
346	69.17
348	69.17
350	69.17
351	69.17
353	69.17
355	69.17
357	69.17
359	69.17
361	69.17
362	69.17
364	68.53
366	68.53
368	68.53
370	68.53
372	68.53
373	68.53
375	68.53
377	68.53
379	68.53
381	68.53
382	68.53
385	68.53
387	68.53
389	68.53
391	68.53
393	68.53
394	68.38
396	68.38
398	68.38
400	68.38
402	68.38
404	68.38
405	68.38
407	68.38
409	68.38
411	68.38
413	68.38
415	68.38
416	68.38
418	68.38
420	68.38
422	68.38
424	69.12
425	69.12
428	69.12
430	69.12
432	69.12
434	69.12
436	69.12
437	69.12
439	69.12
441	69.12
443	69.12
445	69.12
447	69.12
448	69.12
450	69.12
452	69.12
454	68.48
456	68.48
458	68.48
459	68.48
461	68.48
463	68.48
465	68.48
467	68.48
468	68.48
471	68.48
473	68.48
475	68.48
477	68.48
479	68.48
480	68.48
482	68.48
484	69.02
486	69.02
488	69.02
490	69.02
491	69.02
493	69.02
495	69.02
497	69.02
499	69.02
501	69.02
502	69.02
504	69.02
506	69.02
508	69.02
510	69.02
512	69.02
514	68.21
516	68.21
518	68.21
520	68.21
